game_number,player,start_pos,direction,word,score
11,player 4,"(7, 0)",across,gilz,18
11,player 1,"(1, 0)",across,aa,1
11,player 2,"(2, 3)",down,wór,16
11,player 3,"(14, 8)",across,zmraa,6
11,player 4,"(2, 10)",down,feny,9
11,player 1,"(2, 1)",across,lewi,1
11,player 2,"(3, 5)",down,dioro,5
11,player 3,"(7, 0)",down,gete,4
11,player 4,"(5, 9)",across,ny,1
11,player 1,"(0, 0)",down,aa,3
11,player 2,"(9, 2)",down,hipik,8
11,player 3,"(10, 2)",across,ibo,5
11,player 4,"(6, 11)",down,ny,1
11,player 1,"(6, 11)",across,ny,2
11,player 2,"(5, 12)",down,ny,1
11,player 3,"(7, 8)",down,aj,3
11,player 4,"(9, 4)",down,pot,4
11,player 1,"(8, 13)",down,iw,1
11,player 4,"(3, 7)",across,dziecę,5
11,player 1,"(7, 13)",down,hiw,3
11,player 1,"(2, 12)",down,łężny,11
12,player 1,"(7, 8)",across,aa,2
12,player 1,"(6, 6)",across,moa,3
12,player 2,"(4, 6)",down,limand,7
12,player 3,"(8, 3)",across,halny,8
12,player 4,"(8, 3)",down,helu,12
12,player 1,"(4, 6)",across,lez,2
12,player 2,"(0, 7)",down,cupae,24
12,player 3,"(1, 4)",across,pobudzaj,61
12,player 4,"(0, 4)",down,epk,3
12,player 1,"(11, 2)",across,ku,2
12,player 2,"(0, 10)",down,taoizy,8
12,player 3,"(7, 9)",down,anody,6
12,player 4,"(9, 8)",across,do,2
12,player 1,"(0, 3)",across,we,1
12,player 2,"(3, 10)",across,ibo,10
12,player 3,"(5, 3)",across,mowi,4
12,player 4,"(9, 8)",across,dois,2
12,player 1,"(11, 7)",across,tryt,5
12,player 2,"(11, 2)",down,kiś,7
12,player 3,"(4, 4)",down,łowna,8
12,player 4,"(8, 11)",down,as,1
12,player 1,"(0, 2)",across,ewe,1
12,player 2,"(2, 12)",down,hojai,11
12,player 3,"(2, 2)",across,efk,7
12,player 4,"(3, 9)",across,giboi,4
12,player 1,"(5, 9)",across,ny,1
12,player 2,"(0, 10)",across,tase,3
12,player 3,"(11, 4)",down,czy,5
12,player 4,"(5, 12)",across,aa,1
12,player 1,"(11, 2)",across,kuce,1
12,player 2,"(9, 1)",across,kie,3
12,player 3,"(0, 2)",down,ewe,1
12,player 4,"(1, 1)",across,iw,2
12,player 1,"(7, 11)",down,ras,1
12,player 2,"(11, 8)",down,ręc,7
12,player 4,"(1, 0)",across,piw,2
12,player 1,"(11, 10)",down,tą,5
12,player 3,"(1, 0)",down,prr,2
12,player 4,"(8, 11)",across,as,1
13,player 1,"(7, 8)",across,aa,2
13,player 1,"(6, 8)",down,da,2
13,player 2,"(6, 5)",across,gurd,7
13,player 3,"(3, 5)",down,knigm,6
13,player 4,"(7, 9)",down,aa,1
13,player 1,"(3, 1)",across,szynk,9
13,player 2,"(1, 1)",down,rysy,10
13,player 3,"(2, 3)",down,byczo,7
13,player 4,"(8, 9)",across,aa,1
13,player 1,"(1, 0)",across,ars,1
13,player 2,"(8, 10)",down,akij,7
13,player 3,"(1, 7)",down,respir,6
13,player 4,"(4, 7)",across,pf,5
13,player 1,"(0, 2)",across,aj,3
13,player 2,"(11, 4)",across,wzrośnj,10
13,player 3,"(2, 6)",across,cezą,8
13,player 4,"(6, 2)",across,do,2
13,player 1,"(4, 0)",across,my,2
13,player 2,"(4, 0)",down,mętwo,27
13,player 3,"(9, 10)",across,kici,4
13,player 4,"(7, 0)",across,we,1
13,player 1,"(10, 10)",across,iw,1
13,player 2,"(8, 13)",down,piseek,14
13,player 3,"(13, 9)",across,ułomk,9
13,player 4,"(11, 7)",down,on,1
13,player 1,"(10, 1)",across,algi,8
13,player 2,"(8, 2)",down,talia,6
13,player 3,"(12, 1)",across,wan,2
13,player 4,"(11, 5)",down,zip,3
13,player 1,"(9, 1)",across,aa,1
13,player 2,"(9, 6)",down,her,4
13,player 3,"(14, 4)",across,lóź,16
13,player 4,"(9, 5)",across,shot,4
13,player 1,"(0, 0)",down,da,6
13,player 2,"(12, 1)",down,we,2
13,player 2,"(12, 3)",down,ny,2
14,player 1,"(7, 8)",across,ans,3
14,player 1,"(6, 8)",down,rams,4
14,player 2,"(4, 10)",down,meksk,9
14,player 3,"(10, 4)",across,celny,9
14,player 4,"(8, 6)",down,apla,4
14,player 1,"(4, 7)",across,ezom,3
14,player 2,"(0, 7)",down,zięce,27
14,player 3,"(0, 7)",across,zwołany,9
14,player 4,"(8, 3)",across,cetaem,6
14,player 1,"(1, 4)",across,wizi,3
14,player 2,"(1, 4)",down,wyjawć,14
14,player 3,"(5, 1)",across,obawa,6
14,player 4,"(1, 3)",across,awizi,0
14,player 1,"(5, 9)",across,nerp,4
14,player 2,"(3, 1)",down,opoł,6
14,player 3,"(5, 12)",down,piuse,6
14,player 4,"(3, 3)",across,aj,3
14,player 1,"(6, 6)",across,her,4
14,player 2,"(9, 12)",across,eś,5
14,player 3,"(2, 9)",down,blon,5
14,player 4,"(3, 0)",across,do,2
14,player 1,"(6, 12)",across,iw,1
14,player 2,"(0, 11)",down,asti,6
14,player 3,"(0, 0)",down,derd,12
14,player 4,"(10, 4)",down,cium,6
14,player 1,"(12, 3)",across,huj,6
14,player 2,"(2, 9)",across,baton,4
14,player 3,"(0, 0)",across,do,1
14,player 4,"(2, 13)",down,ny,2
14,player 2,"(0, 3)",down,da,2
15,player 1,"(7, 8)",across,biec,7
15,player 1,"(7, 7)",across,obiec,2
15,player 2,"(3, 11)",down,mównce,14
15,player 3,"(3, 6)",across,arapimo,7
15,player 4,"(2, 6)",down,da,2
15,player 1,"(2, 4)",across,pad,3
15,player 2,"(2, 4)",down,puż,13
15,player 3,"(5, 7)",across,zimowyi,8
15,player 4,"(1, 5)",down,da,2
15,player 1,"(8, 6)",across,in,2
15,player 2,"(3, 0)",across,hejtu,13
15,player 3,"(1, 1)",down,stery,12
15,player 4,"(2, 8)",down,casi,3
15,player 1,"(1, 0)",across,as,1
15,player 2,"(5, 0)",down,mokl,15
15,player 3,"(9, 3)",across,zurn,6
15,player 4,"(6, 4)",down,etiu,4
15,player 1,"(7, 2)",across,met,3
15,player 2,"(9, 3)",down,zipał,11
15,player 3,"(4, 13)",down,nizioek,7
15,player 4,"(12, 2)",across,da,4
15,player 1,"(1, 0)",across,asow,2
15,player 2,"(10, 8)",across,kacerk,9
15,player 3,"(9, 9)",down,lahna,7
15,player 4,"(11, 3)",across,pf,5
15,player 1,"(10, 0)",across,zyzi,4
15,player 2,"(12, 5)",across,łamaną,10
15,player 3,"(12, 6)",down,as,1
15,player 4,"(6, 3)",across,we,1
15,player 1,"(2, 6)",down,dal,2
15,player 2,"(10, 11)",down,eś,15
15,player 4,"(0, 12)",down,wygo,9
16,player 1,"(7, 8)",across,aa,2
16,player 1,"(6, 5)",across,ikra,5
16,player 2,"(5, 5)",down,lipowsu,10
16,player 3,"(11, 2)",across,namurnc,10
16,player 4,"(7, 9)",down,aa,1
16,player 1,"(7, 3)",across,łyp,5
16,player 2,"(3, 3)",down,klęsłe,13
16,player 3,"(3, 0)",across,deck,5
16,player 4,"(2, 1)",down,besc,6
16,player 1,"(4, 0)",across,as,1
16,player 2,"(10, 2)",down,mnąa,13
16,player 3,"(13, 1)",across,kapril,16
16,player 4,"(6, 2)",across,as,1
16,player 1,"(8, 5)",across,on,1
16,player 2,"(9, 7)",down,ront,4
16,player 3,"(8, 0)",across,gile,5
16,player 4,"(3, 8)",down,ozłaa,5
16,player 1,"(3, 7)",across,ooiy,4
