game_number,player,start_pos,direction,word,score
14,player 4,"(10, 1)",across,on,1
15,player 1,"(7, 7)",across,goisów,24
15,player 1,"(6, 12)",down,zwilżac,12
15,player 2,"(11, 8)",across,złaja,14
15,player 3,"(10, 10)",down,gabr,10
15,player 4,"(11, 8)",down,zań,8
15,player 1,"(12, 4)",across,hiena,6
15,player 2,"(4, 7)",down,połgmy,10
15,player 3,"(4, 4)",across,udup,11
15,player 4,"(2, 4)",down,chuć,11
15,player 1,"(5, 7)",across,okonk,6
15,player 2,"(2, 0)",across,fabrce,14
15,player 3,"(0, 1)",down,spałaś,18
15,player 4,"(0, 0)",across,osesi,12
15,player 1,"(9, 3)",across,naczyt,7
15,player 2,"(5, 0)",down,elito,21
15,player 3,"(6, 5)",down,prące,9
15,player 4,"(8, 3)",down,inny,8
15,player 1,"(1, 11)",down,szynk,9
15,player 2,"(1, 10)",across,astm,10
15,player 3,"(0, 7)",across,wjed,21
15,player 4,"(4, 10)",across,inkę,9
15,player 1,"(11, 0)",across,luźym,16
15,player 2,"(0, 14)",down,do,9
15,player 3,"(11, 1)",down,ulw,6
15,player 4,"(1, 13)",down,my,2
15,player 2,"(13, 0)",across,iw,1
15,player 3,"(7, 0)",across,iw,1
15,player 4,"(4, 1)",across,aa,1
15,player 4,"(10, 10)",across,gaż,1
15,player 4,"(0, 7)",down,we,1
16,player 1,"(7, 7)",across,plaj,16
16,player 1,"(7, 11)",down,tantr,9
16,player 2,"(10, 7)",across,skłut,12
16,player 3,"(4, 9)",down,rewam,5
16,player 4,"(4, 6)",across,otarłe,11
16,player 1,"(0, 11)",down,palbe,14
16,player 2,"(1, 10)",across,paź,11
16,player 3,"(9, 2)",across,wdmcha,11
16,player 4,"(6, 3)",down,niedojąa,68
16,player 1,"(7, 0)",across,cygi,21
16,player 2,"(13, 1)",across,kwanz,10
16,player 3,"(11, 1)",across,zejśie,9
16,player 4,"(2, 4)",down,kahiy,12
16,player 1,"(3, 1)",across,maya,9
16,player 2,"(5, 1)",down,zsyf,7
16,player 3,"(0, 7)",down,oocstę,30
16,player 4,"(0, 1)",down,ulgm,10
16,player 1,"(11, 11)",across,ras,2
16,player 2,"(2, 4)",across,kwicó,7
16,player 3,"(0, 6)",across,donn,4
16,player 4,"(0, 0)",across,buziu,24
16,player 1,"(10, 8)",down,kie,2
16,player 2,"(3, 11)",across,brr,2
16,player 4,"(9, 11)",across,ny,2
16,player 1,"(1, 5)",down,iw,1
17,player 1,"(7, 7)",across,lansey,14
17,player 1,"(3, 11)",down,santeię,13
17,player 2,"(4, 10)",across,palk,8
17,player 3,"(0, 13)",down,wasaka,10
17,player 4,"(1, 10)",across,śnła,9
17,player 1,"(3, 8)",down,dzióak,11
17,player 2,"(4, 4)",across,emirz,6
17,player 3,"(3, 4)",down,feci,8
17,player 4,"(0, 5)",across,setble,30
17,player 1,"(6, 2)",across,ażi,6
17,player 2,"(5, 14)",down,araro,15
17,player 3,"(9, 13)",down,dziec,14
17,player 4,"(13, 9)",across,pojąc,11
17,player 1,"(1, 2)",down,odwykaj,13
17,player 2,"(7, 0)",across,gej,12
17,player 3,"(11, 11)",down,gej,10
17,player 4,"(1, 1)",across,hopi,12
17,player 1,"(6, 0)",down,igłumy,11
17,player 2,"(9, 0)",across,ugrać,8
17,player 3,"(8, 3)",down,wabu,13
17,player 4,"(11, 2)",across,cumi,5
17,player 1,"(2, 6)",down,toia,4
17,player 3,"(10, 5)",down,hiw,4
17,player 4,"(4, 0)",across,any,2
17,player 3,"(3, 8)",across,do,1
17,player 4,"(5, 8)",across,in,1
18,player 1,"(7, 7)",across,drejel,16
