game_number,player,start_pos,direction,word,score
12,player 1,"(6, 3)",across,dylem,9
12,player 2,"(5, 9)",down,czantrią,63
12,player 3,"(7, 0)",across,siwa,12
12,player 4,"(3, 11)",down,upoće,12
12,player 1,"(1, 1)",down,areolgi,18
12,player 2,"(2, 4)",down,kahiy,10
12,player 3,"(10, 4)",across,pasterz,11
12,player 4,"(3, 3)",across,baśk,16
12,player 1,"(7, 0)",down,siómym,12
12,player 2,"(7, 2)",down,wodził,9
12,player 3,"(12, 7)",across,wrącgo,9
12,player 4,"(3, 8)",across,chauy,8
12,player 1,"(9, 5)",down,nalać,10
12,player 2,"(2, 6)",down,okaze,3
12,player 3,"(1, 0)",across,bad,5
12,player 4,"(8, 12)",down,kwefo,9
12,player 1,"(13, 1)",across,yer,8
12,player 2,"(9, 7)",down,otaw,2
12,player 3,"(4, 6)",across,aj,3
12,player 4,"(11, 2)",across,iw,3
12,player 1,"(9, 12)",across,we,1
12,player 3,"(2, 12)",down,ny,2
12,player 3,"(6, 3)",down,dan,1
12,player 3,"(2, 6)",across,on,1
12,player 2,"(1, 7)",down,in,1
13,player 1,"(7, 7)",across,kwefo,20
13,player 1,"(7, 8)",down,wróće,13
13,player 2,"(11, 3)",across,gnejie,15
13,player 3,"(1, 11)",down,zmyliło,15
13,player 4,"(1, 11)",across,zań,16
13,player 1,"(8, 4)",down,hojni,11
13,player 2,"(4, 5)",across,pobłąkli,69
13,player 3,"(2, 9)",across,bema,6
13,player 4,"(7, 10)",down,filarah,10
13,player 1,"(9, 1)",across,dziono,6
13,player 2,"(11, 10)",across,raźa,13
13,player 3,"(9, 1)",down,drwam,10
13,player 4,"(8, 13)",down,odgapę,24
13,player 1,"(1, 5)",down,utopcm,10
13,player 2,"(1, 1)",across,pieluco,18
13,player 3,"(6, 14)",down,wen,9
13,player 4,"(0, 3)",down,ceny,9
13,player 1,"(6, 0)",across,statam,7
13,player 2,"(3, 0)",down,wdusi,21
13,player 3,"(5, 2)",down,kassz,4
13,player 4,"(12, 1)",across,aa,2
13,player 1,"(3, 0)",across,wyżyno,7
13,player 2,"(5, 11)",across,in,1
13,player 3,"(2, 9)",down,brąz,2
13,player 3,"(12, 10)",across,as,1
14,player 1,"(7, 7)",across,rapóką,22
14,player 1,"(6, 7)",down,kręć,13
14,player 2,"(4, 10)",down,logó,8
14,player 3,"(3, 12)",down,bońsą,12
14,player 4,"(7, 11)",down,kadze,7
14,player 1,"(11, 9)",across,dietk,7
14,player 2,"(11, 13)",down,kuc,10
14,player 3,"(6, 3)",across,zwijk,6
14,player 4,"(6, 3)",down,załamm,13
14,player 1,"(10, 1)",across,damusa,11
14,player 2,"(7, 0)",across,zysa,12
14,player 3,"(9, 1)",down,gdync,12
14,player 4,"(7, 9)",down,prr,2
14,player 1,"(2, 4)",down,fiziw,9
14,player 2,"(2, 3)",across,oficy,6
14,player 3,"(0, 7)",down,cny,9
